no,Row_Num,Customer_ID,Product,First_Transaction,Last_Transaction,Average_Transaction_Amount,Count_Transaction,Year_First_Transaction,Year_Last_Transaction,is_churn,Year_Diff
12779,12779,18216,Jaket,2016-06-02 05:08:48.441999912,2017-09-12 13:52:09.582999945,364500,22,2016,2017,True,1
12780,12780,126817,Tas,2017-02-24 01:44:33.000000000,2019-01-21 04:54:01.000000000,150372,30,2017,2019,False,2
12781,12781,57053,Sepatu,2015-11-03 01:13:47.177999973,2019-01-20 02:13:52.045000076,1486034,26,2015,2019,False,4
12782,12782,152589,Jaket,2018-07-04 04:54:25.221999884,2019-01-18 14:32:57.230999947,1109190,27,2018,2019,False,1
12783,12783,52405,Sepatu,2016-08-02 02:25:05.296000004,2019-01-11 13:57:09.331000090,1207653,32,2016,2019,False,3
12784,12784,29548,Jaket,2016-08-28 06:43:55.539000034,2019-01-31 15:30:53.917000055,636960,25,2016,2019,False,3
12785,12785,29548,Sepatu,2016-09-19 12:40:47.519999981,2019-01-17 01:20:48.206000090,951540,42,2016,2019,False,3
12786,12786,78288,Jaket,2016-05-23 16:43:33.980000019,2018-09-11 16:57:52.464999914,965685,42,2016,2018,False,2
12787,12787,3895,Sepatu,2016-06-11 23:56:37.033999920,2018-11-21 21:28:18.269000053,1486586,98,2016,2018,False,2
12788,12788,55011,Tas,2017-10-31 04:11:36.732000113,2018-12-25 07:35:52.000000000,151969,42,2017,2018,False,1
12789,12789,104012,Sepatu,2016-10-28 22:23:04.474999905,2018-06-06 05:25:11.802999973,1159814,23,2016,2018,True,2
12790,12790,152718,Jaket,2017-06-09 10:26:36.881000042,2018-11-22 11:23:18.888999939,494713,21,2017,2018,False,1
12791,12791,29328,Jaket,2015-01-30 01:53:00.733999968,2018-12-19 03:44:55.641999960,684467,52,2015,2018,False,3
12792,12792,29328,Sepatu,2014-07-14 08:38:35.483000040,2018-10-17 23:07:47.191999912,1366269,66,2014,2018,False,4
12793,12793,29328,Tas,2017-10-23 23:09:09.000000000,2019-01-18 03:32:11.000000000,170651,23,2017,2019,False,2
12794,12794,107200,Sepatu,2016-12-20 13:31:35.782000065,2019-01-30 12:05:53.851000071,1342266,62,2016,2019,False,3
12795,12795,107200,Tas,2017-02-11 14:40:29.355999947,2019-01-05 00:03:22.000000000,198612,26,2017,2019,False,2
12796,12796,107200,Jaket,2016-11-18 01:36:21.976000071,2019-01-27 14:58:22.098999977,1190852,55,2016,2019,False,3
12797,12797,56786,Jaket,2015-12-20 06:22:03.674999952,2019-01-29 07:47:40.539000034,792430,52,2015,2019,False,4
12798,12798,56786,Sepatu,2015-10-29 09:05:16.358000040,2018-02-01 04:48:17.157000065,1004933,26,2015,2018,True,3
12799,12799,38100,Sepatu,2015-01-15 13:55:17.808000088,2018-10-20 12:50:46.505000114,1252045,77,2015,2018,False,3
12800,12800,128531,Jaket,2017-06-26 12:50:22.871000051,2018-11-09 05:18:04.618999958,515296,23,2017,2018,False,1
12801,12801,128531,Sepatu,2017-03-04 04:10:38.308000088,2018-11-14 11:52:08.941999912,1279107,47,2017,2018,False,1
12802,12802,3456,Sepatu,2014-01-21 06:44:23.111000061,2017-09-15 08:42:18.953000069,1067321,21,2014,2017,True,3
12803,12803,44915,Sepatu,2015-05-31 02:12:05.266000032,2019-02-01 07:17:45.117000103,926624,34,2015,2019,False,4
12804,12804,137368,Sepatu,2017-04-11 06:59:18.051000118,2019-01-29 02:12:54.772000074,1640669,43,2017,2019,False,2
12805,12805,36447,Sepatu,2015-03-28 07:01:53.005000114,2018-08-06 07:36:24.088000059,1595442,28,2015,2018,False,3
12806,12806,53940,Sepatu,2015-09-11 05:37:33.503000020,2018-08-23 14:52:14.670000076,1386075,46,2015,2018,False,3
12807,12807,118578,Sepatu,2017-01-12 06:12:09.226000071,2019-01-30 12:50:28.565000057,7405345,93,2017,2019,False,2
12808,12808,118578,Jaket,2018-07-12 10:03:26.015000105,2019-01-31 02:19:05.483999968,1622208,52,2018,2019,False,1
12809,12809,139779,Sepatu,2017-05-03 23:03:45.595999956,2019-01-10 10:53:00.818000078,1940744,87,2017,2019,False,2
12810,12810,54015,Sepatu,2016-03-27 13:25:43.151000023,2018-09-09 07:10:05.140000105,1572432,93,2016,2018,False,2
12811,12811,153389,Jaket,2017-06-12 05:17:40.677000046,2019-01-31 04:15:16.694000006,419505,196,2017,2019,False,2
12812,12812,61134,Jaket,2015-12-22 02:27:02.831000090,2018-08-15 09:48:14.127000093,407364,32,2015,2018,False,3
12813,12813,156812,Tas,2017-06-29 14:32:46.000000000,2018-09-16 11:47:21.000000000,462175,37,2017,2018,False,1
12814,12814,438961,Tas,2018-04-30 04:50:49.000000000,2018-12-27 01:10:42.000000000,480873,22,2018,2018,False,0
12815,12815,65970,Jaket,2016-02-12 08:10:49.032000065,2017-06-08 06:39:04.911000013,841876,257,2016,2017,True,1
12816,12816,338399,Tas,2018-05-07 00:40:17.000000000,2018-12-19 12:46:39.000000000,412835,32,2018,2018,False,0
12817,12817,311146,Tas,2018-02-09 06:45:28.000000000,2019-01-16 06:59:18.000000000,451690,68,2018,2019,False,1
12818,12818,142713,Tas,2017-08-18 14:14:51.000000000,2018-11-28 04:17:00.000000000,226315,32,2017,2018,False,1
12819,12819,44690,Sepatu,2015-05-09 12:29:22.526999950,2018-05-11 08:51:34.588000059,1179302,26,2015,2018,True,3
12820,12820,75076,Jaket,2017-02-04 11:58:25.200000048,2018-12-09 12:16:04.335000038,424895,28,2017,2018,False,1
12821,12821,75076,Sepatu,2016-05-01 19:15:05.130000114,2019-01-15 13:53:07.665999889,1045741,53,2016,2019,False,3
12822,12822,63288,Sepatu,2016-01-12 09:57:20.709000111,2018-09-02 14:40:05.941999912,1099814,44,2016,2018,False,2
12823,12823,116680,Jaket,2017-01-05 12:52:55.582999945,2018-11-17 05:12:52.940000057,579504,28,2017,2018,False,1
12824,12824,116680,Sepatu,2017-09-21 18:47:03.244999886,2019-01-26 02:47:32.382999897,972015,66,2017,2019,False,2
12825,12825,142119,Jaket,2017-05-03 05:46:22.865999937,2018-12-09 09:50:46.056999922,1390064,31,2017,2018,False,1
12826,12826,142119,Sepatu,2017-05-01 08:06:34.098999977,2018-10-08 05:48:38.250999927,1716584,50,2017,2018,False,1
12827,12827,38280,Sepatu,2015-01-19 10:04:45.759000063,2019-01-05 01:16:09.588999987,1273162,63,2015,2019,False,4
12828,12828,204034,Jaket,2017-12-28 07:25:21.861999989,2019-01-24 23:58:55.013999939,680474,38,2017,2019,False,2
12829,12829,204034,Sepatu,2017-12-01 09:51:40.987999916,2018-12-03 06:05:33.628000021,1284829,34,2017,2018,False,1
12830,12830,27993,Sepatu,2015-06-07 07:42:29.273000002,2018-09-22 00:39:14.668999910,937598,28,2015,2018,False,3
12831,12831,73591,Sepatu,2016-11-28 04:00:43.569999933,2018-12-20 05:34:47.259999990,1597415,53,2016,2018,False,2
12832,12832,135787,Jaket,2017-05-21 07:16:15.062999964,2019-01-28 02:46:50.881000042,486601,28,2017,2019,False,2
12833,12833,135787,Tas,2017-05-17 01:22:21.000000000,2018-12-21 12:28:55.000000000,223540,70,2017,2018,False,1
12834,12834,91538,Sepatu,2016-10-01 03:00:19.637000084,2018-11-16 10:25:41.642999887,1369947,22,2016,2018,False,2
12835,12835,43132,Jaket,2015-04-14 07:23:53.413000107,2018-08-28 10:18:13.900000095,726058,127,2015,2018,False,3
12836,12836,43132,Tas,2017-03-26 12:06:56.000000000,2018-09-17 08:55:20.000000000,624616,21,2017,2018,False,1
12837,12837,43132,Sepatu,2015-09-21 09:07:46.930000067,2018-09-17 08:55:50.668999910,1402440,34,2015,2018,False,3
12838,12838,9397,Sepatu,2014-01-25 07:44:09.499000072,2018-10-09 07:31:00.309999943,1151194,71,2014,2018,False,4
12839,12839,25785,Sepatu,2014-02-27 13:18:23.960999966,2018-08-14 11:17:28.013000011,3520850,47,2014,2018,False,4
12840,12840,255898,Sepatu,2018-02-04 10:33:05.282999992,2018-09-20 13:18:12.987999916,890860,22,2018,2018,False,0
12841,12841,8994,Jaket,2015-10-30 08:04:38.857000113,2019-01-26 09:34:52.095000029,310331,22,2015,2019,False,4
12842,12842,45592,Sepatu,2015-05-22 01:21:20.911999941,2018-08-11 07:42:57.256000041,1320964,25,2015,2018,False,3
12843,12843,39366,Sepatu,2015-05-26 16:06:40.582999945,2018-09-19 04:21:51.875999928,915680,33,2015,2018,False,3
12844,12844,34703,Jaket,2014-11-24 05:18:42.328000069,2019-01-26 08:24:41.407999992,1471482,113,2014,2019,False,5
12845,12845,34703,Sepatu,2014-12-11 15:11:07.552999973,2019-01-18 06:23:07.882999897,2282233,178,2014,2019,False,5
12846,12846,63738,Sepatu,2016-03-09 11:02:16.108999968,2018-03-14 02:15:08.553999901,1374320,34,2016,2018,True,2
12847,12847,66029,Jaket,2016-12-24 12:19:34.969000101,2019-01-23 09:06:45.207999945,755182,43,2016,2019,False,3
12848,12848,66029,Sepatu,2016-12-06 13:48:20.608000040,2019-01-23 14:20:21.134000063,1272863,79,2016,2019,False,3
12849,12849,3821,Sepatu,2014-01-27 05:03:08.519000052,2018-09-05 01:42:17.391999960,1331017,30,2014,2018,False,4
12850,12850,38838,Sepatu,2015-04-13 11:37:42.657999992,2018-10-07 02:10:41.756999969,813714,71,2015,2018,False,3
12851,12851,41958,Tas,2018-02-24 09:58:02.000000000,2019-01-16 01:55:33.000000000,345707,21,2018,2019,False,1
12852,12852,41958,Sepatu,2015-03-27 13:23:19.642999887,2019-01-31 15:51:27.868000031,1032090,30,2015,2019,False,4
12853,12853,55533,Tas,2017-03-01 09:55:40.000000000,2019-01-15 15:23:21.000000000,245072,25,2017,2019,False,2
12854,12854,59599,Sepatu,2015-12-08 09:33:31.983000040,2017-10-12 17:12:50.125999928,2096167,39,2015,2017,True,2
12855,12855,75624,Sepatu,2016-05-10 11:50:52.157000065,2019-01-17 10:18:39.003999949,1021718,97,2016,2019,False,3
12856,12856,197620,Jaket,2018-06-24 10:31:40.013999939,2019-01-18 04:15:23.931999922,835470,31,2018,2019,False,1
12857,12857,186145,Sepatu,2018-07-12 09:19:18.335999966,2019-01-30 01:01:11.196000099,2120436,25,2018,2019,False,1
12858,12858,93925,Jaket,2016-08-21 13:04:52.177999973,2018-12-22 09:33:43.390000105,682842,26,2016,2018,False,2
12859,12859,26341,Sepatu,2014-03-28 15:24:10.575999975,2018-10-12 05:22:30.361999989,1847126,26,2014,2018,False,4
12860,12860,91305,Jaket,2016-08-04 15:39:45.348999977,2019-01-30 05:54:42.345999956,646085,21,2016,2019,False,3
12861,12861,56848,Sepatu,2016-09-21 00:18:08.963000059,2018-12-12 07:02:47.648999929,1514732,59,2016,2018,False,2
12862,12862,33548,Sepatu,2014-11-16 04:51:42.016000032,2018-10-24 17:54:25.528000115,1790029,23,2014,2018,False,4
12863,12863,92518,Sepatu,2016-09-05 00:06:31.259000063,2019-01-14 23:13:19.930000067,969931,53,2016,2019,False,3
12864,12864,5121,Jaket,2017-05-03 11:04:33.102999926,2019-01-17 10:29:04.427999973,557135,25,2017,2019,False,2
12865,12865,72976,Tas,2017-04-21 12:04:33.000000000,2019-01-31 12:16:37.000000000,179286,57,2017,2019,False,2
12866,12866,72976,Sepatu,2016-04-15 07:51:38.720000029,2019-01-30 13:56:13.608999968,946757,155,2016,2019,False,3
12867,12867,25569,Sepatu,2015-05-20 13:00:53.861000061,2017-05-25 13:44:19.413000107,2097990,31,2015,2017,True,2
12868,12868,88663,Tas,2017-10-17 11:44:12.000000000,2018-12-17 22:52:47.000000000,326748,25,2017,2018,False,1
12869,12869,88663,Sepatu,2016-07-20 07:06:52.148999929,2019-01-09 13:14:16.505000114,849224,31,2016,2019,False,3
12870,12870,109506,Sepatu,2016-11-30 14:59:20.720000029,2019-01-31 12:22:15.993000031,2260459,26,2016,2019,False,3
12871,12871,56195,Sepatu,2015-10-19 15:01:21.650000095,2018-06-22 05:38:48.095000029,1890712,27,2015,2018,True,3
12872,12872,110907,Sepatu,2017-07-14 15:42:45.316999912,2018-07-05 00:36:57.749000072,1787007,43,2017,2018,True,1
12873,12873,604337,Sepatu,2018-08-07 18:26:16.424999952,2018-11-22 07:23:14.430999994,1345793,21,2018,2018,False,0
12874,12874,71698,Sepatu,2016-04-04 23:36:50.759000063,2016-12-28 03:38:01.267999887,1727574,28,2016,2016,True,0
12875,12875,45355,Sepatu,2015-05-25 14:22:07.197000027,2018-03-09 15:35:51.703999996,879497,48,2015,2018,True,3
12876,12876,42044,Sepatu,2015-03-29 00:28:22.453999996,2018-11-23 03:19:20.341000080,1189827,23,2015,2018,False,3
12877,12877,40971,Sepatu,2015-03-12 03:49:55.763999939,2018-12-04 12:13:31.622999907,3022677,26,2015,2018,False,3
12878,12878,46972,Sepatu,2015-07-29 11:19:51.229000092,2018-08-16 07:35:16.901000023,2111565,49,2015,2018,False,3
12879,12879,134561,Sepatu,2017-07-13 08:25:15.522000074,2018-06-10 14:26:04.561000109,713287,25,2017,2018,True,1
12880,12880,186365,Sepatu,2017-10-10 10:51:22.729000092,2018-12-01 07:21:44.490000010,2695125,23,2017,2018,False,1
12881,12881,80791,Sepatu,2016-06-08 15:56:26.187000036,2019-01-22 10:07:48.427000046,1045284,42,2016,2019,False,3
12882,12882,90529,Sepatu,2016-10-29 02:38:32.773000002,2018-04-16 02:52:36.249000072,701371,31,2016,2018,True,2
12883,12883,48760,Sepatu,2016-09-15 07:55:17.871000051,2018-08-22 00:33:06.479000092,2909954,37,2016,2018,False,2
12884,12884,68201,Sepatu,2016-03-04 09:12:56.404999971,2019-01-25 16:45:59.131000042,876141,43,2016,2019,False,3
12885,12885,71709,Sepatu,2016-04-04 23:56:14.128000020,2017-08-30 06:34:43.789999962,760525,66,2016,2017,True,1
12886,12886,113186,Sepatu,2016-12-18 13:04:00.506999969,2019-01-13 12:11:57.611000061,2254480,23,2016,2019,False,3
12887,12887,174615,Sepatu,2017-09-16 11:07:13.933000088,2019-01-16 12:16:59.213000059,2161250,23,2017,2019,False,2
12888,12888,54095,Sepatu,2015-09-14 06:16:51.407000065,2019-01-29 14:31:12.000999928,1981799,28,2015,2019,False,4
12889,12889,35084,Sepatu,2014-12-01 11:09:19.767999887,2019-01-03 01:24:26.622999907,1419030,22,2014,2019,False,5
12890,12890,33060,Sepatu,2014-10-12 07:49:45.946000099,2019-01-14 08:26:40.398999929,1900270,26,2014,2019,False,5
12891,12891,42326,Sepatu,2015-04-06 04:37:51.351000071,2018-10-09 14:14:16.155999899,1594160,143,2015,2018,False,3
12892,12892,62690,Sepatu,2016-01-12 02:00:18.651000023,2019-01-22 02:11:08.421000004,1319636,37,2016,2019,False,3
12893,12893,40789,Sepatu,2015-03-09 09:29:23.983000040,2018-12-03 23:56:58.069000006,1911937,57,2015,2018,False,3
12894,12894,104169,Sepatu,2016-12-27 11:53:44.069999933,2017-02-07 12:58:53.641000032,2774053,27,2016,2017,True,1
12895,12895,76150,Jaket,2016-05-25 06:54:10.088000059,2018-06-23 00:53:04.665999889,920367,33,2016,2018,True,2
12896,12896,33839,Sepatu,2014-11-04 04:29:43.898000002,2018-10-03 00:55:21.954999924,1996273,34,2014,2018,False,4
12897,12897,170239,Sepatu,2017-08-09 07:29:00.819000006,2018-12-04 06:29:22.025000095,1630176,33,2017,2018,False,1
12898,12898,6646,Sepatu,2013-06-01 03:37:30.654000044,2019-01-25 11:31:39.775000095,2737750,62,2013,2019,False,6
12899,12899,307403,Sepatu,2018-02-11 06:47:01.506000042,2019-01-20 02:45:26.328999996,3056522,26,2018,2019,False,1
12900,12900,28884,Sepatu,2014-07-03 16:46:27.013000011,2019-01-03 08:21:48.670000076,1103528,96,2014,2019,False,5
12901,12901,39579,Jaket,2015-02-15 09:46:15.500000000,2018-10-16 21:58:39.562000036,1471598,47,2015,2018,False,3
12902,12902,39579,Sepatu,2015-03-06 07:54:13.086999893,2018-06-02 06:10:49.470999956,1631712,33,2015,2018,True,3
12903,12903,61187,Jaket,2016-06-24 02:20:33.993000031,2018-07-26 05:17:20.911000013,638871,23,2016,2018,True,2
12904,12904,58926,Sepatu,2016-04-03 10:34:08.549999952,2018-02-24 07:58:52.081000090,884159,74,2016,2018,True,2
12905,12905,59690,Sepatu,2015-12-09 09:55:13.286000013,2019-01-17 13:00:04.681999922,1375154,39,2015,2019,False,4
12906,12906,126448,Sepatu,2017-03-08 12:12:23.855999947,2018-12-10 07:27:36.726000071,1035815,92,2017,2018,False,1
12907,12907,50631,Sepatu,2015-07-24 06:57:16.282999992,2016-09-28 05:32:47.750999928,1532361,34,2015,2016,True,1
12908,12908,89707,Sepatu,2016-07-26 18:01:48.961999893,2019-01-07 06:41:35.413000107,1145800,77,2016,2019,False,3
12909,12909,13683,Jaket,2015-07-08 00:40:54.183000088,2016-11-06 09:57:29.798000097,396606,23,2015,2016,True,1
12910,12910,25750,Sepatu,2014-02-26 01:11:53.311000109,2018-11-12 04:05:31.914000034,1297816,76,2014,2018,False,4
12911,12911,50108,Sepatu,2015-07-18 10:00:34.684000015,2016-12-24 13:41:25.763000011,662243,32,2015,2016,True,1
12912,12912,49705,Sepatu,2015-10-09 11:48:41.592999935,2018-12-11 12:05:49.622999907,2451479,36,2015,2018,False,3
12913,12913,85684,Jaket,2017-01-12 17:07:27.051000118,2019-01-10 06:37:27.101000071,385765,26,2017,2019,False,2
12914,12914,170477,Sepatu,2017-09-21 07:30:14.846999884,2019-01-25 13:16:36.535000086,1835169,21,2017,2019,False,2
12915,12915,31035,Sepatu,2014-08-19 12:43:41.846999884,2017-10-17 21:43:51.098000050,2094226,46,2014,2017,True,3
12916,12916,45941,Sepatu,2016-04-04 08:05:44.772000074,2019-01-28 07:21:17.323999882,2193616,134,2016,2019,False,3
12917,12917,98153,Sepatu,2016-09-18 08:05:10.400000095,2018-05-23 04:54:21.605999947,444525,25,2016,2018,True,2
12918,12918,82911,Sepatu,2016-06-21 00:30:56.421999931,2019-01-25 03:59:36.578999996,1147895,47,2016,2019,False,3
12919,12919,73970,Sepatu,2016-04-23 09:24:48.434999943,2017-03-10 10:57:42.711999893,1191711,23,2016,2017,True,1
12920,12920,226147,Sepatu,2017-12-15 08:34:16.845999956,2019-01-20 02:16:41.723999977,473511,69,2017,2019,False,2
12921,12921,55286,Jaket,2016-02-25 05:15:55.072999954,2016-06-23 23:56:47.105000019,599586,26,2016,2016,True,0
12922,12922,26638,Sepatu,2015-02-16 10:03:43.516999960,2018-12-14 13:56:45.816999912,1453414,47,2015,2018,False,3
12923,12923,191008,Sepatu,2017-12-22 14:40:17.858999968,2019-01-20 08:38:40.750999928,1328510,21,2017,2019,False,2
12924,12924,73287,Jaket,2016-06-03 02:45:26.658999920,2018-12-04 14:41:55.266999959,312696,50,2016,2018,False,2
12925,12925,159027,Sepatu,2017-06-30 06:54:47.591000080,2018-10-03 00:23:34.956000090,759373,22,2017,2018,False,1
12926,12926,118504,Jaket,2017-04-17 14:20:25.940999985,2018-12-23 08:09:48.177000046,914455,50,2017,2018,False,1
12927,12927,118504,Sepatu,2017-01-25 07:57:01.640000105,2019-01-13 16:09:36.913000107,3780028,109,2017,2019,False,2
12928,12928,47119,Sepatu,2015-11-02 05:35:43.028000116,2017-12-22 01:52:49.526000023,5858204,27,2015,2017,True,2
12929,12929,110282,Sepatu,2016-12-05 02:38:26.782999992,2017-05-22 10:06:20.881000042,806944,21,2016,2017,True,1
12930,12930,50420,Sepatu,2015-07-22 02:30:31.769000053,2018-11-15 05:46:37.101000071,1409496,28,2015,2018,False,3
12931,12931,223122,Sepatu,2017-12-17 05:47:01.187000036,2018-09-17 12:17:09.571000099,761275,31,2017,2018,False,1
12932,12932,27013,Sepatu,2014-05-01 15:26:24.236000061,2018-09-14 04:46:13.384000063,3622687,33,2014,2018,False,4
12933,12933,73714,Jaket,2016-07-09 07:00:07.538000107,2019-01-22 11:06:47.184000015,435603,32,2016,2019,False,3
12934,12934,110635,Jaket,2017-05-12 02:28:32.890000105,2019-01-12 10:48:11.890000105,200030,48,2017,2019,False,2
12935,12935,52309,Sepatu,2015-12-13 08:36:24.233999968,2019-01-02 10:33:07.789000034,3214132,90,2015,2019,False,4
12936,12936,40011,Sepatu,2015-03-22 10:29:44.788000107,2018-06-03 07:29:15.040999889,1526081,28,2015,2018,True,3
12937,12937,395887,Jaket,2018-04-04 08:40:40.326999903,2018-12-20 03:54:19.940999985,327803,30,2018,2018,False,0
12938,12938,416399,Sepatu,2018-04-16 14:10:57.479000092,2019-01-29 10:38:15.743000031,1799863,41,2018,2019,False,1
12939,12939,103878,Sepatu,2016-11-02 05:45:24.921999931,2018-09-30 12:57:50.290999889,648601,25,2016,2018,False,2
12940,12940,61115,Sepatu,2017-04-17 12:11:43.335000038,2018-08-23 06:58:45.457000017,1572196,21,2017,2018,False,1
12941,12941,168417,Sepatu,2017-08-09 13:13:29.657000065,2019-01-19 02:53:24.217000008,3147772,57,2017,2019,False,2
12942,12942,150449,Sepatu,2017-06-01 00:06:38.477999926,2019-01-28 10:47:47.795000076,1466963,140,2017,2019,False,2
12943,12943,110380,Jaket,2017-02-20 04:49:16.483000040,2018-11-22 09:26:02.269000053,429480,38,2017,2018,False,1
12944,12944,50619,Sepatu,2015-07-27 11:32:29.255000114,2019-02-01 05:07:53.644000053,1157280,125,2015,2019,False,4
12945,12945,58601,Jaket,2015-11-26 03:29:05.341000080,2018-11-30 12:28:33.828999996,845385,23,2015,2018,False,3
12946,12946,65134,Jaket,2016-02-05 05:50:52.658999920,2018-04-14 09:04:29.700999975,658908,48,2016,2018,True,2
12947,12947,57028,Jaket,2016-05-21 02:16:00.619999886,2018-08-19 11:01:39.387000084,1393703,25,2016,2018,False,2
12948,12948,57028,Sepatu,2016-03-07 04:19:56.642999887,2018-09-25 02:03:35.828000069,2039794,39,2016,2018,False,2
12949,12949,53393,Sepatu,2015-09-02 03:36:58.562999964,2019-01-25 15:39:02.348999977,3123757,37,2015,2019,False,4
12950,12950,112915,Jaket,2016-12-17 11:49:10.443000078,2019-01-01 12:34:35.954999924,974936,28,2016,2019,False,3
12951,12951,112915,Sepatu,2017-10-23 14:39:57.668999910,2019-01-01 16:09:10.381999969,1648479,28,2017,2019,False,2
12952,12952,94968,Sepatu,2016-08-28 11:52:04.759999990,2019-01-08 16:10:47.584000111,1196606,27,2016,2019,False,3
12953,12953,159239,Sepatu,2017-07-01 01:06:13.960000038,2018-11-20 03:09:28.394999981,1248354,22,2017,2018,False,1
12954,12954,306677,Jaket,2018-02-13 02:11:51.920000076,2018-12-04 00:50:23.450000048,369670,53,2018,2018,False,0
12955,12955,251793,Sepatu,2018-03-08 14:03:28.171000004,2018-09-28 18:18:58.697000027,793849,38,2018,2018,False,0
12956,12956,29096,Sepatu,2014-08-11 10:09:34.618999958,2016-03-22 05:03:28.572999954,1874160,30,2014,2016,True,2
12957,12957,34119,Sepatu,2014-11-11 02:17:49.737999916,2017-10-16 10:17:20.155999899,1315396,91,2014,2017,True,3
12958,12958,155763,Sepatu,2017-08-12 04:34:10.042000055,2018-12-18 03:43:11.357000113,2176768,28,2017,2018,False,1
12959,12959,371847,Jaket,2018-03-20 10:40:52.121999979,2018-12-30 12:57:20.703999996,328660,22,2018,2018,False,0
